cod_id,http_status,stage_failed,reject_detail,n_blocks,n_sites,n_sites_primitive,volume_a3,is_ordered,formula_declared,formula_parsed,max_z,min_nn_dist_a,contains_carbon,n_parser_warnings,survived
7011298,200,,,1,114,114,1314.696,True,C22 H18 Co N6 O10,Co2 H36 C44 N12 O20,27,0.9289,True,0,True
7011463,200,ordered,partial or mixed site occupancy,1,1536,,14383.8543,False,,La36 U4 H372 C384 S24 N72 Cl60 O104 F72,92,,True,1,False
7011595,200,,,1,110,110,1094.5509,True,C18 H20 N12 Ni O4,Ni2 H40 C36 N24 O8,28,0.7546,True,0,True
7011714,200,,,1,63,63,674.9625,True,C20 H18 N4 O15 P2 V4,V4 P2 H18 C20 N4 O15,23,0.8204,True,0,True
7011936,200,,,1,46,46,598.8778,True,C2 H4 F6 Hg O8 S2,Hg2 H8 C4 S4 O16 F12,80,0.9602,True,0,True
7011952,200,,,1,98,98,972.9153,True,C19 H25 K N2 O2,K2 H50 C38 N4 O4,19,0.8671,True,0,True
7012345,200,size_within_limit,160 sites > 150,1,160,,1386.9502,True,C10 H24 Cl2 N2 O2,H96 C40 N8 Cl8 O8,17,0.791,True,0,False
7012406,200,ordered,partial or mixed site occupancy,1,204,,1593.0585,False,,K2 Co2 H90.722 C51.432 N13.858 O9.998,27,,True,0,False
7012439,200,,,1,80,80,1095.1539,True,C6 H9 B Cl3 P,B4 P4 H36 C24 Cl12,17,0.8869,True,0,True
7012489,200,,,1,140,140,1382.7988,True,C23 H41 N3 Pb Si2,Si4 H82 Pb2 C46 N6,82,0.9292,True,0,True
7012511,200,ordered,partial or mixed site occupancy,1,112,,1115.5976,False,,Cu2 H42 C44 N6 Cl2 O15.25,29,,True,1,False
7012752,200,ordered,partial or mixed site occupancy,1,182,,1626.7235,False,,Si8 H90 C54 N4 Cl2,17,,True,0,False
7012903,200,size_within_limit,368 sites > 150,1,368,,3976.6342,True,C35 H38 Cl4 F6 N6 O P Rh,P4 H152 Rh4 C140 N24 Cl16 O4 F24,45,0.9489,True,0,False
7012915,200,ordered,partial or mixed site occupancy,1,80,,948.6795,False,,Sn2 H12 C32 Cl4 F24,50,,True,0,False
7013149,200,size_within_limit,944 sites > 150,1,944,,9791.8167,True,C59 H53 Cl N O3 P2 Ru,P16 H408 Ru8 C472 N8 Cl8 O24,44,,True,1,False
7013239,200,size_within_limit,152 sites > 150,1,152,,1664.0203,True,C14 H19 Cl2 Ga N2,Ga4 H76 C56 N8 Cl8,31,0.8268,True,0,False
7013341,200,size_within_limit,188 sites > 150,1,188,,1985.0719,True,C14 H22 Cl F6 P Ru S2,P4 H88 Ru4 C56 S8 Cl4 F24,44,0.945,True,0,False
7013511,200,size_within_limit,576 sites > 150,1,576,,6388.7304,True,C31 H27 N3 Ni O6 P2 S2,Ni8 P16 H216 C248 S16 N24 O48,28,,True,0,False
7013548,200,,,1,148,148,1689.6976,True,C16 H13 Cl N4 O P Rh,P4 H52 Rh4 C64 N16 Cl4 O4,45,0.9593,True,0,True
7013936,200,size_within_limit,168 sites > 150,1,168,,1523.9416,True,C15 H20 N2 O4 Pd,H80 Pd4 C60 N8 O16,46,0.8396,True,0,False
7013958,200,size_within_limit,176 sites > 150,1,176,,2118.9608,True,C21 H57 Ce O3 Si6,Ce2 Si12 H114 C42 O6,58,0.9718,True,1,False
7014194,200,size_within_limit,260 sites > 150,1,260,,3465.0008,True,C27 H26 Au2 Br4 Cl4 P2,P8 H104 Au8 C108 Br16 Cl16,79,0.9484,True,0,False
7014229,200,,,1,114,114,1130.8374,True,C23 H30 Cl In N2,In2 H60 C46 N4 Cl2,49,0.9496,True,0,True
7014382,200,size_within_limit,224 sites > 150,1,224,,2304.4165,True,C19 H31 N2 P S Si2,Si8 P4 H124 C76 S4 N8,16,0.851,True,0,False
7014437,200,,,1,62,62,644.8753,True,C12 H10 Co N8,Co2 H20 C24 N16,27,0.9298,True,0,True
7014690,200,size_within_limit,568 sites > 150,1,568,,5542.6871,True,C72 H64 N4 V2,V8 H256 C288 N16,23,,True,0,False
7014833,200,ordered,partial or mixed site occupancy,1,240,,2541.7882,False,,Co2 P6 H72 C92 N23.52 F36,27,,True,1,False
7015001,200,size_within_limit,176 sites > 150,1,176,,1958.1452,True,C17 H19 Mo O6 P,Mo4 P4 H76 C68 O24,42,0.9791,True,0,False
7015006,200,size_within_limit,212 sites > 150,1,212,,2304.8314,True,C16 H27 Cr O6 P Si2,Cr4 Si8 P4 H108 C64 O24,24,0.9792,True,0,False
7015009,200,,,1,108,108,1235.7032,True,C19 H25 Mo O6 P Si2,Si4 Mo2 P2 H50 C38 O12,42,0.95,True,0,True
7015105,200,ordered,partial or mixed site occupancy,1,234,,2124.5328,False,,Li4 Si4 H120 C76 N12 O4,14,,True,0,False
7015164,200,,,1,132,132,1350.8881,True,C15 H14 N4,H56 C60 N16,7,0.8738,True,0,True
7015386,200,size_within_limit,436 sites > 150,1,436,,4668.8788,True,C41 H43 Cl Co2 F6 N6 O10,Co8 H172 C164 N24 Cl4 O40 F24,27,,True,0,False
7015544,200,ordered,partial or mixed site occupancy,1,407,,4632.4663,False,,Mo2 H136 W12 C192 S1 N8 O50,74,,True,1,False
7015762,200,size_within_limit,1050 sites > 150,1,1050,,12259.3754,True,C95 H74 Mn3 O18,Mn18 H378 C558 O96,25,,True,2,False
7016208,200,ordered,partial or mixed site occupancy,1,632,,6220.2001,False,,B8 H336 C176 N72 Cl16 O8,17,,True,0,False
7016264,200,size_within_limit,656 sites > 150,1,656,,7318.9226,True,C31 H24 B2 F15 N9 Ti,Ti8 B16 H192 C248 N72 F120,22,,True,0,False
7016394,200,,,1,56,56,632.7052,True,C18 H24 Au2 Cl2 N8 P2,P2 H24 Au2 C18 N8 Cl2,79,0.9498,True,0,True
7016401,200,size_within_limit,312 sites > 150,1,312,,3503.1835,True,C16 H15 Br N2 O4 Pt,H120 Pt8 C128 Br8 N16 O32,78,0.9477,True,0,False
7016410,200,,,1,112,112,1196.9194,True,C18 H16 Co2 N12 O8,Co4 H32 C36 N24 O16,27,0.8993,True,0,True
7016415,200,size_within_limit,176 sites > 150,1,176,,1581.3225,True,C16 H24 N2 O2,H96 C64 N8 O8,8,0.9296,True,0,False
7016452,200,size_within_limit,416 sites > 150,1,416,,4752.0965,True,C52 H30 Ag F16 N3 P2,Ag4 P8 H120 C208 N12 F64,47,,True,0,False
7016868,200,ordered,partial or mixed site occupancy,1,364,,3657.6983,False,,Zn4 P4 H152 C140 N12 Cl16 O20,30,,True,0,False
7016955,200,size_within_limit,316 sites > 150,1,316,,3734.7825,True,C35 H34 Au Br3 Cl2 N4,H136 Au4 C140 Br12 N16 Cl8,79,0.9245,True,0,False
7016999,200,ordered,partial or mixed site occupancy,1,843,,9679.9347,False,,Co21 H330 C288 N72 Cl6 O99,27,,True,1,False
7017005,200,,,1,88,88,943.7796,True,C19 H16 Cl Co N3 O4,Co2 H32 C38 N6 Cl2 O8,27,0.9015,True,0,True
7017118,200,size_within_limit,196 sites > 150,1,196,,2022.1713,True,C20 H20 N2 O4 Pd S2,H80 Pd4 C80 S8 N8 O16,46,0.9295,True,0,False
7017270,200,ordered,partial or mixed site occupancy,1,262,,2654.6916,False,,Cu2 Ni4 H96 C89 Br8 N12 Cl8 O21.5,35,,True,0,False
7017382,200,size_within_limit,792 sites > 150,1,792,,7806.6662,True,C41 H56 Mg N4,Mg8 H424 C328 N32,12,,True,1,False
7017627,200,ordered,partial or mixed site occupancy,1,512,,5532.3587,False,,P8 H144 Ru8 C200 N48 Cl8 O16 F48,44,,True,0,False
7017884,200,size_within_limit,324 sites > 150,1,324,,3100.4527,True,C58 H77 F12 Ir2 N11 P2,P4 H154 Ir4 C116 N22 F24,77,0.9288,True,0,False
7017905,200,size_within_limit,235 sites > 150,1,235,,2326.3561,True,C32 H106 N24 Ni4 O43 Sb4 V16,V16 Ni4 Sb4 H104 C32 N24 O51,51,0.8995,True,1,False
7017911,200,ordered,partial or mixed site occupancy,1,424,,3812.9381,False,,H160 Rh8 C128 N32 F48,45,,True,0,False
7017924,200,ordered,partial or mixed site occupancy,1,234,,2613.0014,False,,P4 H104 Au6 C88 S4 N12 Cl6 O8,79,,True,0,False
7018082,200,size_within_limit,436 sites > 150,1,436,,3988.4337,True,C44 H59 B N4 Ti,Ti4 B4 H236 C176 N16,22,,True,0,False
7018103,200,size_within_limit,352 sites > 150,1,352,,3670.9736,True,C24 H18 S2,H144 C192 S16,16,0.9487,True,0,False
7018232,200,size_within_limit,184 sites > 150,1,184,,2103.1752,True,C24 H18 Br2 S Te,Te4 H72 C96 S4 Br8,52,0.9496,True,1,False
7018351,200,size_within_limit,232 sites > 150,1,232,,2283.458,True,C18 H26 N3 O10 Yb,Yb4 H104 C72 N12 O40,70,0.7974,True,0,False
7018391,200,ordered,partial or mixed site occupancy,1,219,,2005.149,False,,Cu3 Mo8 H60 C60 N30 O26,42,,True,0,False
7018395,200,size_within_limit,408 sites > 150,1,408,,4639.38,True,C26 H18 Cl2 Fe N2 O2,Fe8 H144 C208 N16 Cl16 O16,26,,True,0,False
7018581,200,,,1,112,112,1085.0418,True,C18 H32 Cl2 N2 Si Zn,Zn2 Si2 H64 C36 N4 Cl4,30,0.9484,True,0,True
7018594,200,size_within_limit,220 sites > 150,1,220,,2380.2626,True,C26 H19 Cl2 N3 O3 Pd S,H76 Pd4 C104 S4 N12 Cl8 O12,46,0.9485,True,0,False
7018739,200,size_within_limit,272 sites > 150,1,272,,2476.5964,True,C47 H62 Cu2 N4 O21,Cu4 H124 C94 N8 O42,29,0.7678,True,0,False
7019047,200,size_within_limit,368 sites > 150,1,368,,3622.1083,True,C32 H45 N9 O5 Ti,Ti4 H180 C128 N36 O20,22,0.8586,True,0,False
7019123,200,size_within_limit,152 sites > 150,1,152,,1641.4541,True,C30 H36 Br4 N4 Ni2,Ni4 H72 C60 Br8 N8,35,0.8899,True,0,False
7019133,200,,,1,132,132,1650.0005,True,C9 H12 Cl3 N4 O2 P3,P12 H48 C36 N16 Cl12 O8,17,0.9295,True,0,True
7019463,200,size_within_limit,250 sites > 150,1,250,,2312.4283,True,C45 H67 N9 O3 Zr,Zr2 H134 C90 N18 O6,40,0.88,True,0,False
7019517,200,size_within_limit,516 sites > 150,1,516,,5219.314,True,C63 H58 Ge Ir O3 P3,Ge4 P12 H232 Ir4 C252 O12,77,,True,0,False
7019729,200,ordered,partial or mixed site occupancy,1,440,,3447.7993,False,,B4 P4 H132 C144 F60,15,,True,0,False
7019798,200,ordered,partial or mixed site occupancy,1,1324,,11483.7545,False,,V16 H566 C320 N172 O184,23,,True,1,False
7019820,200,,,1,44,44,482.5879,True,C H2 N6 O2,H8 C4 N24 O8,8,0.8383,True,0,True
7019897,200,ordered,partial or mixed site occupancy,1,250,,1870.963,False,,Re2 H74 C94 N8 O10,75,,True,0,False
7019999,200,ordered,partial or mixed site occupancy,1,524,,4127.1212,False,,Y8 H148 C184 N8 Cl4 O48,39,,True,0,False
7020089,200,size_within_limit,164 sites > 150,1,164,,1701.6575,True,C88 H68 Cl2 P4 Rh2,P4 H68 Rh2 C88 Cl2,45,0.9462,True,0,False
7020188,200,size_within_limit,1530 sites > 150,1,1530,,20992.8239,True,C88 H118 N24 O33 Pd2 S10,H548 Pd16 C584 S20 N188 O174,46,,True,1,False
7020247,200,size_within_limit,272 sites > 150,1,272,,2558.2693,True,C7 H19 N3 O3 Pd S,H152 Pd8 C56 S8 N24 O24,46,0.8009,True,0,False
7020785,200,size_within_limit,384 sites > 150,1,384,,3952.1059,True,C27 H38 Co3 F6 N10 O11 P,Co12 P4 H152 C108 N40 O44 F24,27,0.8796,True,0,False
7021116,200,ordered,partial or mixed site occupancy,1,776,,7539.5442,False,,H304 W16 C160 N32 Cl96 O32,74,,True,0,False
7021292,200,size_within_limit,324 sites > 150,1,324,,3058.1324,True,C30 H42 K2 N4 O3,K8 H168 C120 N16 O12,19,0.9288,True,0,False
7021480,200,size_within_limit,312 sites > 150,1,312,,3634.0765,True,C10 H14 Co3 N8 O8,Co24 H80 C80 N64 O64,27,0.8503,True,1,False
7021599,200,,,1,100,100,934.444,True,C8 H24 Cu2 N16,Cu4 H48 C16 N32,29,0.8996,True,0,True
7021623,200,size_within_limit,496 sites > 150,1,496,,5055.9672,True,C52 H52 Cu2 N12 O6,Cu8 H208 C208 N48 O24,29,,True,0,False
7021762,200,,,1,124,124,1235.3087,True,C12 H10 Fe N O6 P,Fe4 P4 H40 C48 N4 O24,26,0.82,True,0,True
7021861,200,size_within_limit,312 sites > 150,1,312,,3316.2416,True,C22 H20 N4 O4 Pd2,H120 Pd12 C132 N24 O24,46,0.9488,True,0,False
7022026,200,size_within_limit,276 sites > 150,1,276,,3866.1403,True,Ca10 K O28 V7,K6 Ca60 V42 O168,23,1.687,False,1,False
7022168,200,size_within_limit,332 sites > 150,1,332,,3569.0279,True,C33 H30 Cl3 Mn3 N6 O8,Mn12 H120 C132 N24 Cl12 O32,25,0.8507,True,0,False
7022422,200,size_within_limit,728 sites > 150,1,728,,7112.0884,True,C32 H41 Co2 N14 O2,Co16 H328 C256 N112 O16,27,,True,0,False
7022467,200,size_within_limit,344 sites > 150,1,344,,4072.8509,True,C19 H10 F9 O3 P S,P8 H80 C152 S8 O24 F72,16,0.949,True,0,False
7022823,200,size_within_limit,334 sites > 150,1,334,,4204.0665,True,C72 H52 Cl14 Co N10 O12 P6,Co2 P12 H104 C144 N20 Cl28 O24,27,0.9284,True,0,False
7022825,200,size_within_limit,342 sites > 150,1,342,,3635.9245,True,C74 H62 Cl2 Cu N12 O14 P6,Cu2 P12 H124 C148 N24 Cl4 O28,29,0.9489,True,0,False
7022858,200,size_within_limit,308 sites > 150,1,308,,3157.2308,True,C33 H36 Cl2 N2 O3 Pd,H144 Pd4 C132 N8 Cl8 O12,46,0.7436,True,0,False
7022906,200,ordered,partial or mixed site occupancy,1,564,,5102.3432,False,,P8 H264 Ru4 C236 S8 O4,44,,True,0,False
7022979,200,ordered,partial or mixed site occupancy,1,208,,1603.1615,False,,Fe4 H92 C64 S4 N4,26,,True,0,False
7023387,200,,,1,119,119,1653.9641,True,C36 H38 Co5 N26 O14,Co5 H38 C36 N26 O14,27,0.8597,True,0,True
7023546,200,ordered,partial or mixed site occupancy,1,496,,4898.2072,False,,B4 H228 Rh4 C222 N20 Cl8,45,,True,0,False
7023563,200,ordered,partial or mixed site occupancy,1,768,,8178.1619,False,,Fe20 H288 C296 N84 Cl8 O56,26,,True,2,False
7024244,200,ordered,partial or mixed site occupancy,1,568,,6008.5187,False,,Cr8 P16 H228 C252 N8 O36,24,,True,0,False
7024576,200,ordered,partial or mixed site occupancy,1,94,,1124.0734,False,,Ni1 Sb2 Mo12 P1 H20 C6 N4 O44,51,,True,1,False
7024583,200,ordered,partial or mixed site occupancy,1,252,,2113.6196,False,,Cu8 H104 C80 N8 O24,29,,True,0,False
7024776,200,ordered,partial or mixed site occupancy,1,1200,,23356.045,False,,Na64 Ni24 P24 W156 O778,74,,False,1,False
7024785,200,size_within_limit,536 sites > 150,1,536,,5827.7907,True,C68 H54 Fe N7 P3 Ru,Fe4 P12 H216 Ru4 C272 N28,44,,True,0,False
7024950,200,,,1,95,95,856.2693,True,C28 H56 Cu N6 O2 S2,Cu1 H56 C28 S2 N6 O2,29,0.9793,True,0,True
7025085,200,size_within_limit,180 sites > 150,1,180,,2252.5619,True,C19 H18 Ag Br Cl3 N2 P,Ag4 P4 H72 C76 Br4 N8 Cl12,47,0.8693,True,0,False
7025103,200,,,1,57,57,598.4045,True,C22 H16 Cl2 Cu N8 O8,Cu1 H16 C22 N8 Cl2 O8,29,0.9499,True,1,True
7025503,200,size_within_limit,372 sites > 150,1,372,,3541.5724,True,C38 H50 N2 Ni O2,Ni4 H200 C152 N8 O8,28,0.9492,True,0,False
7025505,200,size_within_limit,208 sites > 150,1,208,,2271.4575,True,C23 H19 Br N5 O3 Re,Re4 H76 C92 Br4 N20 O12,75,0.9302,True,0,False
7025582,200,ordered,partial or mixed site occupancy,1,500,,4948.9098,False,,Yb4 H252 C200 N8 O16,70,,True,1,False
7025592,200,ordered,partial or mixed site occupancy,1,560,,4750.2999,False,,Sm4 Si8 B4 H300 C176 N12 O8,62,,True,0,False
7025670,200,size_within_limit,252 sites > 150,1,252,,2372.9939,True,C52 H70 Ce2 S2,Ce4 H140 C104 S4,58,0.9499,True,0,False
7025780,200,size_within_limit,236 sites > 150,1,236,,2599.7078,True,C26 H26 Br2 O2 P2 Pt,P8 H104 Pt4 C104 Br8 O8,78,0.9493,True,0,False
7025893,200,size_within_limit,184 sites > 150,1,184,,1944.6609,True,C8 H26 As N6 Nd Se4,Nd4 As4 H104 C32 Se16 N24,60,0.9091,True,0,False
7025932,200,,,1,40,40,932.2289,True,Fe Sb3 Sm,Sm8 Fe8 Sb24,62,2.6016,False,0,True
7026159,200,size_within_limit,282 sites > 150,1,282,,3027.9421,True,C48 H72 Cl6 Co3 N8 O4,Co6 H144 C96 N16 Cl12 O8,27,0.9297,True,0,False
7026222,200,size_within_limit,904 sites > 150,1,904,,10226.6185,True,C97 H119 Au3 N6 O,H476 Au12 C388 N24 O4,79,,True,0,False
7026392,200,size_within_limit,416 sites > 150,1,416,,4196.4251,True,C12 H36 Ga3 La,La8 Ga24 H288 C96,57,,True,0,False
7026534,200,ordered,partial or mixed site occupancy,1,284,,3457.4072,False,,Tb2 Ni4 H90 C109.2 N18 Cl4 O44.6,65,,True,1,False
7026800,200,,,1,62,62,645.1748,True,C8 H16 Cl2 N2 O Pt S,H32 Pt2 C16 S2 N4 Cl4 O2,78,0.9797,True,0,True
7026914,200,ordered,partial or mixed site occupancy,1,156,,1571.3091,False,,Mn2 H58 C68 N8 Cl2 O14,25,,True,0,False
7026988,200,ordered,partial or mixed site occupancy,1,304,,3190.2614,False,,P2 H118 Ru2 C114 N20 Cl3.4 O25.6 F12,44,,True,1,False
7027048,200,hydrogen_declared_present,"formula declares H, no H site in the cell",1,1280,,12312.2873,True,C50 H86 Ca F14 N3 O P Ti4,Ca8 Ti32 P8 H688 C400 N24 O8 F112,22,,False,0,False
7027197,200,hydrogen_declared_present,"formula declares H, no H site in the cell",1,852,,10730.2225,True,C88 H108 Au2 Cl2 N16 O14 P8,P32 H320 Au8 C352 N64 O76,79,,False,1,False
7027238,200,size_within_limit,452 sites > 150,1,452,,4337.8911,True,C48 H56 B2 O4 P2 Pt,B8 P8 H224 Pt4 C192 O16,78,,True,0,False
7027245,200,ordered,partial or mixed site occupancy,1,400,,4583.4259,False,,Sm4 H176 C178.4 N32 Cl4.8,62,,True,1,False
7027280,200,ordered,partial or mixed site occupancy,1,1120,,11164.4425,False,,Nd8 Cu8 H392 C280 N40 Cl40 O296,60,,True,0,False
7027287,200,ordered,partial or mixed site occupancy,1,264,,3155.6905,False,,Ag6 H104 C79.08 S32 N8 Cl6 O26,47,,True,1,False
7027316,200,size_within_limit,688 sites > 150,1,688,,7785.1775,True,C79 H78 F12 Hg3 O4 P6 Si2,Si8 Hg12 P24 H264 C316 O16 F48,80,,True,1,False
7027407,200,size_within_limit,192 sites > 150,1,192,,1887.453,True,C20 H21 Cr O9,Cr4 H72 C80 O36,24,0.9296,True,1,False
7027450,200,size_within_limit,364 sites > 150,1,364,,3902.1525,True,C35 H30 Cl3 N9 O14 Pt2,H112 Pt8 C140 N36 Cl12 O56,78,0.8592,True,1,False
7027541,200,ordered,partial or mixed site occupancy,1,416,,4564.1518,False,,P8 H172 Rh8 C174 Cl20 O24,45,,True,0,False
7027600,200,size_within_limit,240 sites > 150,1,240,,2653.1834,True,C28 H26 Ag O2 P S2,Ag4 P4 H104 C112 S8 O8,47,0.9296,True,0,False
7027639,200,,,1,144,144,1993.8103,True,C18 H8 O8 Re2 S,Re8 H28 C72 S4 O32,75,0.9396,True,1,True
7027648,200,size_within_limit,440 sites > 150,1,440,,4128.8361,True,C21 H24 Fe N6 O3,Fe8 H192 C168 N48 O24,26,,True,0,False
7027888,200,,,1,90,90,1181.0903,True,C22 H11 Co3 O8 S,Co6 H22 C44 S2 O16,27,0.9295,True,0,True
7028076,200,size_within_limit,204 sites > 150,1,204,,2336.5593,True,C22 H23 S4 Ti Tl,Ti4 Tl4 H92 C88 S16,81,0.9289,True,0,False
7028079,200,ordered,partial or mixed site occupancy,1,288,,2489.6796,False,,Li2 Cu2 Si8 H172 C76 N4 O8,29,,True,1,False
7028861,200,,,1,86,86,1022.1741,True,C16 H14 Br2 F6 N2 O2 Pt,H28 Pt2 C32 Br4 N4 O4 F12,78,0.9496,True,0,True
7028995,200,size_within_limit,364 sites > 150,1,364,,3958.643,True,C45 H40 Cl N3 O Zn,Zn4 H160 C180 N12 Cl4 O4,30,0.9489,True,0,False
7029030,200,size_within_limit,300 sites > 150,1,300,,3588.7916,True,C32 H32 I N4 O4 Ru2,H128 Ru8 C128 I4 N16 O16,53,0.8595,True,0,False
7029342,200,size_within_limit,384 sites > 150,1,384,,4251.1835,True,C27 H48 B20 Cl2 P Rh S2,B80 P4 H184 Rh4 C104 S8,45,0.9277,True,2,False
7029739,200,,,1,88,88,946.9003,True,C20 H14 Cl2 Cu N2 O5,Cu2 H28 C40 N4 Cl4 O10,29,0.8147,True,0,True
7029941,200,ordered,partial or mixed site occupancy,1,256,,2513.9288,False,,H88 Pt4 C72 N24 Cl12 O20,78,,True,0,False
7030114,200,ordered,partial or mixed site occupancy,1,120,,918.1524,False,,K2 H58 C29.994 N8,19,,True,0,False
7030166,200,size_within_limit,416 sites > 150,1,416,,4229.5602,True,C53 H41 B Fe N6 O2,Fe4 B4 H164 C212 N24 O8,26,,True,0,False
7030198,200,ordered,partial or mixed site occupancy,1,1648,,18535.9389,False,,Mn48 H336 C448 N48 Cl64 O192,25,,True,0,False
7030261,200,size_within_limit,488 sites > 150,1,488,,4983.8936,True,C28 H28 B N2 P Se,B8 P8 H224 C224 Se8 N16,34,,True,1,False
7030918,200,size_within_limit,312 sites > 150,1,312,,2821.1329,True,C28 H44 B2 N4,B8 H176 C112 N16,7,0.9491,True,0,False
7030995,200,size_within_limit,328 sites > 150,1,328,,3802.3415,True,C40 H18 B3 F20 N,B12 H72 C160 N4 F80,9,0.9387,True,0,False
7031022,200,,,1,78,78,898.1754,True,C15 H16 Cl2 Hg N4 O,Hg2 H32 C30 N8 Cl4 O2,80,0.8177,True,0,True
7031038,200,ordered,partial or mixed site occupancy,1,504,,3960.9861,False,,H152 C200 N24 O24,8,,True,0,False
7031064,200,ordered,partial or mixed site occupancy,1,293,,2805.3266,False,,Fe2 P4 H152 C116 N6 O1,26,,True,1,False
7031199,200,size_within_limit,352 sites > 150,1,352,,3883.5235,True,C19 H22 I N Se,H176 C152 Se8 I8 N8,53,0.9488,True,0,False
7031427,200,size_within_limit,152 sites > 150,1,152,,1871.1932,True,C25 H32 Ge4 N4 O S10,Ge8 H64 C50 S20 N8 O2,32,0.8201,True,0,False
7031468,200,ordered,partial or mixed site occupancy,1,1980,,17401.386,False,,Zr18 H954 C738 N18 O72,40,,True,0,False
7031696,200,,,1,144,144,1422.131,True,C48 H76 N16 Ni4 O12,Ni4 H68 C46 N16 O10,28,0.9296,True,1,True
7031919,200,size_within_limit,192 sites > 150,1,192,,2008.6427,True,C19 H17 Cd N3 O7 S,Cd4 H68 C76 S4 N12 O28,48,0.8497,True,0,False
7032100,200,,,1,112,56,1298.457,True,C13 H10 Br2 N2 O,H40 C52 Br8 N8 O4,35,0.86,True,0,True
7032517,200,size_within_limit,880 sites > 150,1,880,,9087.2959,True,C45 H57 Ba K N6,K8 Ba8 H456 C360 N48,56,,True,0,False
7032573,200,,,1,118,118,1243.5766,True,C29 H23 N3 O3 S,H46 C58 S2 N6 O6,16,0.8207,True,0,True
7032578,200,size_within_limit,488 sites > 150,1,488,,4738.3395,True,C35 H26,H208 C280,6,,True,0,False
7032937,200,size_within_limit,216 sites > 150,1,216,,2385.6035,True,C26 H22 Cl2 N P Pt S,P4 H88 Pt4 C104 S4 N4 Cl8,78,0.9289,True,0,False
7033013,200,,,1,84,84,1254.1016,True,C8 H4 Cd N8,Cd4 H16 C32 N32,48,0.9303,True,0,True
7033354,200,size_within_limit,160 sites > 150,1,160,,1601.7127,True,C13 H14 N4 O8 Zn,Zn4 H56 C52 N16 O32,30,0.7766,True,0,False
7033437,200,size_within_limit,608 sites > 150,1,608,,7951.1291,True,C36 H16 F4 Mn4 O12 S4,Mn32 H128 C288 S32 O96 F32,25,,True,0,False
7033600,200,size_within_limit,180 sites > 150,1,180,,1801.6269,True,C76 H68 Cl2 Mn4 N8 O20 P2,Mn4 P2 H68 C76 N8 Cl2 O20,25,0.9293,True,0,False
7033832,200,size_within_limit,194 sites > 150,1,194,,1836.1729,True,C42 H48 Cu N4 O2,Cu2 H96 C84 N8 O4,29,0.9494,True,0,False
7033968,200,,,1,108,108,1377.1707,True,C12 H9 Br2 F Hg N2,Hg4 H36 C48 Br8 N8 F4,80,0.9481,True,0,True
7034067,200,ordered,partial or mixed site occupancy,1,468,,4065.0827,False,,Yb4 Si4 B8 P8 H216 C144 S4 N4 O8,70,,True,0,False
7034194,200,ordered,partial or mixed site occupancy,1,436,,3140.7941,False,,P8 H184 C132 N8 O4,15,,True,0,False
7034599,200,ordered,partial or mixed site occupancy,1,1040,,11358.5462,False,,Cu12 H484 C216 N112 Cl71.9996 O77,29,,True,0,False
7034931,200,ordered,partial or mixed site occupancy,1,205,,2570.4345,False,,H80 C96 Br2 N14 O12,35,,True,0,False
7035307,200,ordered,partial or mixed site occupancy,1,292,,4308.304,False,,Ni8 Mo4 H71.8 C130.6 N48 O14.6,42,,True,1,False
7035386,200,size_within_limit,328 sites > 150,1,328,,3296.443,True,C27 H46 Cl2 N2 O2 Pd S2,H184 Pd4 C108 S8 N8 Cl8 O8,46,0.9294,True,0,False
7035511,200,ordered,partial or mixed site occupancy,1,2590,,49704.376,False,,Zn60 H576 C792 N364 Cl37.44 O31.68,30,,True,2,False
7035596,200,,,1,110,110,1304.9373,True,C26 H20 Cl2 Co N4 S2,Co2 H40 C52 S4 N8 Cl4,27,0.9494,True,0,True
7035634,200,size_within_limit,554 sites > 150,1,554,,5391.4095,True,C49.5 H80 Al N2 Na O3 Si2,Na4 Al4 Si8 H320 C198 N8 O12,14,,True,0,False
7035639,200,size_within_limit,340 sites > 150,1,340,,2981.1366,True,C38 H40 Mg N2 O4,Mg4 H160 C152 N8 O16,12,0.9295,True,0,False
7035672,200,size_within_limit,340 sites > 150,1,340,,3870.9715,True,C39 H32 F6 Fe N O P3 Pt S,Fe4 P12 H128 Pt4 C156 S4 N4 O4 F24,78,0.928,True,0,False
7035987,200,,,1,124,62,1165.4942,True,C10 H17 O2 P S,P4 H68 C40 S4 O8,16,0.738,True,0,True
7036016,200,size_within_limit,408 sites > 150,1,408,,4232.5984,True,C74 H82 Fe4 Mn4 N14 O26,Mn8 Fe8 H164 C148 N28 O52,26,,True,0,False
7036233,200,ordered,partial or mixed site occupancy,1,286,,3185.8247,False,,B2 H78 Ir2 C134 N2 Cl4 F56,77,,True,1,False
7036736,200,size_within_limit,372 sites > 150,1,372,,4743.4002,True,C11 H10 Fe2 O6 Se2,Fe24 H120 C132 Se24 O72,34,0.9585,True,0,False
7036749,200,size_within_limit,188 sites > 150,1,188,,2007.9364,True,C20 H12 Co N10 O4,Co4 H48 C80 N40 O16,27,0.9287,True,0,False
